target,ids,date,flag,user,text,weekday,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment,sentiment_score
4,2052850969,2009-06-06 02:16:14-07:00,NO_QUERY,JasonHEATRosell,its about that time..... ooo ya brotha!,Saturday,0.006083229556679726,0.1668272167444229,0.8270896077156067,Positive,0.821006378158927
4,2054023751,2009-06-06 06:21:30-07:00,NO_QUERY,laurapeake,I am mucho mucho thankful for the rain though,Saturday,0.005346470512449741,0.02072465419769287,0.9739288687705994,Positive,0.9685823982581496
4,2053169019,2009-06-06 03:32:42-07:00,NO_QUERY,willmize,@user Wait a minute! Friday night? Battlestar Galactica? Cupcakes? Holy crap! You're a NERD. *gasp* I am so telling,Saturday,0.7733231782913208,0.16250023245811462,0.06417656689882278,Negative,-0.709146611392498
4,2056537109,2009-06-06 11:19:35-07:00,NO_QUERY,curlyq89,Just woke up because I was out so late last night.. I enjoyed my epic surprise last night though,Saturday,0.013217857107520103,0.0902010127902031,0.8965811729431152,Positive,0.8833633158355951
0,1678932740,2009-05-02 08:06:25-07:00,NO_QUERY,AndreaBirdy,Glad Jeff was back in school on Thursday! but was gone again yesterday What do I do without him there? lol. Ima miss you next year!!!,Saturday,0.09755886346101761,0.17077720165252686,0.7316640019416809,Positive,0.6341051384806633
4,2052880870,2009-06-06 02:23:28-07:00,NO_QUERY,GooleyActor,is filming all day on the upper east side till about 5pm with an early call time for costume and hair and make up,Saturday,0.004566358868032694,0.9122911095619202,0.08314260095357895,Neutral,0.07857624208554626
0,1975360514,2009-05-30 14:59:51-07:00,NO_QUERY,Attack_Kita,@user nathan n ellis will be back at 12. You see this is why i will hate uni being alone !,Saturday,0.81592857837677,0.1603454202413559,0.023726101964712143,Negative,-0.7922024764120579
0,1752931342,2009-05-09 23:29:31-07:00,NO_QUERY,joeboyfresh,@user tell me about it!!,Saturday,0.007920613512396812,0.27766120433807373,0.7144182324409485,Positive,0.7064976189285517
0,2055121662,2009-06-06 08:44:21-07:00,NO_QUERY,SophiaRoberts,"tim minchin hosted ra-r-raa-raaa-rage (impersonation of the crazy &quot;rage&quot; voice) - i gave up at deep purple, couldn't stay awake",Saturday,0.7472397089004517,0.23098868131637573,0.021771593019366264,Negative,-0.7254681158810854
4,1752503088,2009-05-09 22:06:20-07:00,NO_QUERY,Ana503,"on myyearbook, myspace, here and messenger",Saturday,0.040703218430280685,0.818413496017456,0.14088326692581177,Neutral,0.10018004849553108
0,1970150383,2009-05-30 02:39:42-07:00,NO_QUERY,k3nn3thcarl,My other half is far far away from me,Saturday,0.615982711315155,0.35009250044822693,0.03392476588487625,Negative,-0.5820579454302788
4,1553492920,2009-04-18 14:24:56-07:00,NO_QUERY,nics620,"@user I do feel much better now, thanks",Saturday,0.01846310682594776,0.06660294532775879,0.914933979511261,Positive,0.8964708726853132
4,2052917375,2009-06-06 02:32:18-07:00,NO_QUERY,eliz2688,OFF!!!!!!!!! nighty night!!,Saturday,0.07317275553941727,0.35025089979171753,0.5765763521194458,Positive,0.5034035965800285
4,2055828834,2009-06-06 10:01:47-07:00,NO_QUERY,somerx,"dear mr sun, please come out",Saturday,0.06878437846899033,0.750231921672821,0.1809837371110916,Neutral,0.11219935864210129
0,2260219673,2009-06-20 18:52:02-07:00,NO_QUERY,petiteAlicious,My mother's mom died today!! R.I.P!! Will be out of town this week!!,Saturday,0.8787565231323242,0.11031879484653473,0.010924709029495716,Negative,-0.8678318141028285
4,1971332201,2009-05-30 06:50:53-07:00,NO_QUERY,WeekendChica,@user yes I seent it &lt;333333,Saturday,0.004298255313187838,0.1039758250117302,0.8917258977890015,Positive,0.8874276424758136
4,1970214253,2009-05-30 02:55:47-07:00,NO_QUERY,Lornaaaa,Because I love only having to worry about myself ? [http],Saturday,0.07481364160776138,0.39866045117378235,0.5265259146690369,Positive,0.4517122730612755
0,2052836652,2009-06-06 02:12:51-07:00,NO_QUERY,ktoint83,"can feel a cold comming on but is going to enjoy today despite feeling not great..Happy one year to my baby, heres 2 the first of many!xx",Saturday,0.04365962743759155,0.0832529217004776,0.8730874061584473,Positive,0.8294277787208557
0,2059082813,2009-06-06 16:12:43-07:00,NO_QUERY,drewxs,"Well, we didn't make it #mcff09",Saturday,0.8390296101570129,0.14721977710723877,0.013750546611845493,Negative,-0.8252790635451674
4,1677377417,2009-05-02 01:45:55-07:00,NO_QUERY,MakeupByAngie,@user maybe he was trying to check out your boobies?,Saturday,0.019043007865548134,0.8601362705230713,0.12082072347402573,Neutral,0.10177771560847759
0,1973064144,2009-05-30 10:24:48-07:00,NO_QUERY,sup3rmark,"@user hey, just noticed your tweet from yesterday. didn't go, did you? weather+hangover+friends visiting=no mass for mark",Saturday,0.5705054402351379,0.41684943437576294,0.012645179405808449,Negative,-0.5578602608293295
0,2057920593,2009-06-06 13:55:05-07:00,NO_QUERY,kingtexas,@user Were you at happy endings? I didn't see you,Saturday,0.1251709759235382,0.8032140135765076,0.07161497324705124,Neutral,-0.05355600267648697
4,1823046754,2009-05-16 20:59:29-07:00,NO_QUERY,bertranddkhar,"@user aww, just don't be too hard on yourself.... believe and you will achieve",Saturday,0.01562923565506935,0.09315843135118484,0.8912122845649719,Positive,0.8755830489099026
4,1969984475,2009-05-30 01:59:27-07:00,NO_QUERY,xcupofcake,Three Weeks of Twitter!,Saturday,0.010373078286647797,0.6364718675613403,0.3531550467014313,Neutral,0.3427819684147835
0,2052983751,2009-06-06 02:48:30-07:00,NO_QUERY,xcjm,"@user gaaah i know! poor milo. he doesn't deserve shit like her. i vote he goes back to alexis, if i can't have him!",Saturday,0.9293428063392639,0.0625891238451004,0.008068004623055458,Negative,-0.9212748017162085
0,1752972590,2009-05-09 23:38:49-07:00,NO_QUERY,kirstenj0y,My phone is about to die. NOW WHAT WILL I DO?,Saturday,0.9319684505462646,0.0617404542863369,0.006291071884334087,Negative,-0.9256773786619306
0,2058772284,2009-06-06 15:35:52-07:00,NO_QUERY,billyrowan,@user heh I know feeling,Saturday,0.1547875702381134,0.6633350849151611,0.18187738955020905,Neutral,0.027089819312095642
0,1974001509,2009-05-30 12:14:49-07:00,NO_QUERY,iyaitssuzanne,"@user lolz i hate chav music, but im actluy quite scared cos i started likin a sort ov chav song the other day",Saturday,0.9248939752578735,0.06867800652980804,0.0064280275255441666,Negative,-0.9184659477323294
0,2059033959,2009-06-06 16:06:56-07:00,NO_QUERY,celine_x,Today is going to be busy D: I miss @user,Saturday,0.8457262516021729,0.12518258392810822,0.02909119427204132,Negative,-0.8166350573301315
0,1972051325,2009-05-30 08:27:33-07:00,NO_QUERY,PrizzyG,"Just got word, June 12th My Shining Star will be graduating. I don't think I'm ready for this. I'm going to be a hot mess that Friday.",Saturday,0.5122659802436829,0.3148997128009796,0.17283432185649872,Negative,-0.33943165838718414
4,1551681727,2009-04-18 09:41:56-07:00,NO_QUERY,livethelushlife,@user Sounds awesome- sharing with the group.,Saturday,0.002809046534821391,0.013206305913627148,0.983984649181366,Positive,0.9811756026465446
4,1559100518,2009-04-19 10:15:34-07:00,NO_QUERY,dani_ellee,sooooo much homework...but lunch/dinner with the family 1st,Sunday,0.45477965474128723,0.4505779445171356,0.09464242309331894,Negative,-0.3601372316479683
4,1827507480,2009-05-17 10:51:27-07:00,NO_QUERY,teachers_pet79,Doing lots of research today. I gotta step up my game if I'm gonna have any sales this month.,Sunday,0.060471270233392715,0.49170082807540894,0.4478279650211334,Neutral,0.3873566947877407
4,1984055828,2009-05-31 14:21:17-07:00,NO_QUERY,styleprdiva,@user. YOUR FIRED c its easy.,Sunday,0.43499961495399475,0.4760718047618866,0.08892853558063507,Neutral,-0.3460710793733597
0,1986958450,2009-05-31 19:34:28-07:00,NO_QUERY,MysticFallout,"after a long day, im now in for a long night it seems. mouth is hurtin something terrible. want em OUT NOW!!!!!!!!",Sunday,0.934601366519928,0.05750944837927818,0.007889211177825928,Negative,-0.926712155342102
0,1557155022,2009-04-19 02:20:00-07:00,NO_QUERY,jesschev,Chilling at home on my mac feeling sick,Sunday,0.8730471730232239,0.11567944288253784,0.011273485608398914,Negative,-0.861773687414825
4,1824485778,2009-05-17 01:35:19-07:00,NO_QUERY,mizdi,"@user i am always optimistic, always enterprising, &amp; never satisfied... but i am not a gardener..",Sunday,0.4156210720539093,0.43369901180267334,0.15067994594573975,Neutral,-0.26494112610816956
4,2064077424,2009-06-07 05:08:42-07:00,NO_QUERY,challyzatb,@user Welcome,Sunday,0.009121148847043514,0.12448791414499283,0.8663910031318665,Positive,0.8572698542848229
0,2263955913,2009-06-21 02:19:19-07:00,NO_QUERY,lbramhall,Happy Father's Day to all the Dads out there! I miss you Papa,Sunday,0.004797419998794794,0.013677208684384823,0.9815254211425781,Positive,0.9767280011437833
4,1978836183,2009-05-31 00:38:13-07:00,NO_QUERY,misha11,@user getting older can be good in someways&gt;&gt;,Sunday,0.0064218174666166306,0.04979778826236725,0.9437804222106934,Positive,0.9373586047440767
0,2266017907,2009-06-21 07:45:00-07:00,NO_QUERY,meggycocopuff90,work @ 1 prob til 8... sucks,Sunday,0.8883627653121948,0.10233186930418015,0.009305368177592754,Negative,-0.8790573971346021
0,1759339508,2009-05-10 19:00:02-07:00,NO_QUERY,cherrylove4life,i hope i dont forget the hole recitation right when i get on stage,Sunday,0.1347101330757141,0.6912582516670227,0.17403167486190796,Neutral,0.03932154178619385
4,2068396099,2009-06-07 14:00:38-07:00,NO_QUERY,katiejohnstone,Getting new apps fonttyping is ridiculously cool,Sunday,0.005844256840646267,0.03218450769782066,0.9619712829589844,Positive,0.9561270261183381
0,2069157894,2009-06-07 15:22:03-07:00,NO_QUERY,kyleBRIGHTEST,Why do I have to have a bladder the size of a walnut.,Sunday,0.8597021102905273,0.12480722367763519,0.015490665100514889,Negative,-0.8442114451900125
4,1982330032,2009-05-31 10:59:42-07:00,NO_QUERY,lyndsexy,good service today work from 3 to 11.,Sunday,0.003318069502711296,0.020939072594046593,0.9757428765296936,Positive,0.9724248070269823
4,2069005583,2009-06-07 15:05:35-07:00,NO_QUERY,toriunicorn,"Second model cancelled, so heading to melrose with izzy then another shoot at 6 w/ katya v val",Sunday,0.4429062604904175,0.5428420901298523,0.014251659624278545,Neutral,-0.42865460086613894
0,1980347683,2009-05-31 06:28:42-07:00,NO_QUERY,ainhoa_,"@user I can't believe that you guys r not going to do a concert in Bcn..We were waitin' for you, all your fans We're so sad :/",Sunday,0.9094324111938477,0.08098242431879044,0.00958515889942646,Negative,-0.8998472522944212
4,1833012238,2009-05-17 22:03:33-07:00,NO_QUERY,Ifran27,That Adidas commercial with the kick ass house party looks so awesome. Now THAT'S a party I want to be at,Sunday,0.003995366394519806,0.015701623633503914,0.9803030490875244,Positive,0.9763076826930046
0,1692915894,2009-05-03 21:05:29-07:00,NO_QUERY,lastyearswishes,"@user lol if it makes you feel any better, i really enjoy watching demi lovato's show.",Sunday,0.003718589199706912,0.029186129570007324,0.9670953154563904,Positive,0.9633767262566835
0,2265907157,2009-06-21 07:32:25-07:00,NO_QUERY,oxoxBethxoxo,@user i know how you feel,Sunday,0.416657954454422,0.5505112409591675,0.03283081576228142,Neutral,-0.3838271386921406
0,2174842277,2009-06-14 23:26:40-07:00,NO_QUERY,dieyoungrebel,assignments EPIC FAIL!,Sunday,0.8671421408653259,0.11661660671234131,0.016241339966654778,Negative,-0.8509008008986712
0,2069093214,2009-06-07 15:14:58-07:00,NO_QUERY,ducky15,@user i knoww me tooo its been too long how are u,Sunday,0.19849061965942383,0.5210614800453186,0.28044790029525757,Neutral,0.08195728063583374
4,1759692275,2009-05-10 19:46:32-07:00,NO_QUERY,iwantmycamera,"Whoo, I have officially taken Bere under my wing",Sunday,0.0035470137372612953,0.08771923929452896,0.9087337255477905,Positive,0.9051867118105292
0,1754898472,2009-05-10 07:42:18-07:00,NO_QUERY,charliseymour,@user lucky sod! Although I have just slept all day,Sunday,0.023001383990049362,0.09103750437498093,0.8859611749649048,Positive,0.8629597909748554
0,1693148765,2009-05-03 21:41:55-07:00,NO_QUERY,xxamandaa,"busy week, church, dress rehearsal, spring show thursday &amp; friday. missing mix fest &amp; wtk",Sunday,0.5700526833534241,0.35711348056793213,0.0728338286280632,Negative,-0.49721885472536087
0,1753417221,2009-05-10 01:32:05-07:00,NO_QUERY,kozay_san,is washing clothes. Boring,Sunday,0.756687581539154,0.2207397222518921,0.022572673857212067,Negative,-0.734114907681942
4,1984882629,2009-05-31 15:59:57-07:00,NO_QUERY,amandameckk,got highlights and my nails done yesterday love it! and just got on demand so im like obsessing over the tv haha,Sunday,0.0023848756682127714,0.011193647049367428,0.9864214658737183,Positive,0.9840365902055055
0,2068253040,2009-06-07 13:45:49-07:00,NO_QUERY,priiihx3,Guess times like these remind me that I've got to keep my feet on the ground,Sunday,0.11761593073606491,0.5598595142364502,0.3225246071815491,Neutral,0.20490867644548416
0,2072123158,2009-06-07 20:26:31-07:00,NO_QUERY,nguyenhalam,Do you know how to take care a puppy?? My puppy is sick and she doesn't want to eat,Sunday,0.8595129251480103,0.12843967974185944,0.012047403492033482,Negative,-0.8474655216559768
0,1753357509,2009-05-10 01:14:44-07:00,NO_QUERY,databasejase,@user We have some softphone software at work that doesn't work on x64 so I could use it in XP Mode but my proc no support hard-virt,Sunday,0.7957863807678223,0.19323092699050903,0.010982652194797993,Negative,-0.7848037285730243
4,1557000819,2009-04-19 01:27:50-07:00,NO_QUERY,Leci132,"Myspace, Bebo, Facebook is boring, so im coming on here to see if Twitter is any better.",Sunday,0.7337123155593872,0.22031018137931824,0.04597747325897217,Negative,-0.687734842300415
0,2064647430,2009-06-07 06:49:33-07:00,NO_QUERY,Renato71,is at work. Evening shift till 11 o'clock,Sunday,0.015682553872466087,0.9274843335151672,0.056833140552043915,Neutral,0.04115058667957783
4,1979806638,2009-05-31 04:34:59-07:00,NO_QUERY,iamloz_JsPR,@user that sux !! get a new one and add me !,Sunday,0.9203575253486633,0.07406961917877197,0.005572888068854809,Negative,-0.9147846372798085
0,1978918797,2009-05-31 00:56:08-07:00,NO_QUERY,eeekk,! don't know how I am going to survive without Lie to Me,Sunday,0.6676516532897949,0.2354554533958435,0.09689286351203918,Negative,-0.5707587897777557
0,2265794450,2009-06-21 07:19:22-07:00,NO_QUERY,phuiyuk,garh tomorrow's Monday again !,Sunday,0.011705971322953701,0.5266180634498596,0.4616759121417999,Neutral,0.4499699408188462
4,1981953152,2009-05-31 10:13:39-07:00,NO_QUERY,twitch9025,"@user How did I leave it at by your house? It's by the computer, isn't it? Keep it safe!",Sunday,0.0959683358669281,0.7755332589149475,0.1284983903169632,Neutral,0.032530054450035095
4,1686904006,2009-05-03 07:09:48-07:00,NO_QUERY,ashpags,"@user And now you will come make some for me, yes?",Sunday,0.005185968242585659,0.6510582566261292,0.343755841255188,Neutral,0.33856987301260233
0,2067392859,2009-06-07 12:15:49-07:00,NO_QUERY,stepheezie,Off the The March Of Dimes! Sorry Gay Pride,Sunday,0.7956469058990479,0.18531295657157898,0.019040197134017944,Negative,-0.7766067087650299
0,1685689303,2009-05-03 01:34:36-07:00,NO_QUERY,mcflylottiepop,Cant believe i am up.,Sunday,0.6182193160057068,0.29606932401657104,0.08571131527423859,Negative,-0.5325080007314682
0,1558062027,2009-04-19 07:07:27-07:00,NO_QUERY,PhCrazySarah,Ugh another 10 hrs of school. need coffee!,Sunday,0.8155315518379211,0.14828719198703766,0.036181312054395676,Negative,-0.7793502397835255
0,1982094154,2009-05-31 10:30:55-07:00,NO_QUERY,samanthamarie,"Two people came in and had their cats put to sleep, it was really sad, I wanted to cry with them",Sunday,0.9095260500907898,0.0830174908041954,0.0074563706293702126,Negative,-0.9020696794614196
4,1981295806,2009-05-31 08:51:17-07:00,NO_QUERY,cbrown8806,"busy day today! brunch, SummerFair, and visiting the grandparents",Sunday,0.0025414908304810524,0.12029650807380676,0.877161979675293,Positive,0.8746204888448119
0,2063737294,2009-06-07 03:52:41-07:00,NO_QUERY,chekaloren23,school day is just 1 week ahead..!,Sunday,0.16815316677093506,0.6596490740776062,0.17219771444797516,Neutral,0.0040445476770401
4,2070507592,2009-06-07 17:49:05-07:00,NO_QUERY,WWEChickJes54,@user J where can we download ur video?? I want it for my ipod,Sunday,0.011551118455827236,0.6159553527832031,0.37249353528022766,Neutral,0.3609424168244004
4,1985859815,2009-05-31 17:54:32-07:00,NO_QUERY,AlexAesthetic,last week of school. excited for friday. the warhead challenge is most definitely on.,Sunday,0.0015372714260593057,0.010531716048717499,0.9879310131072998,Positive,0.9863937416812405
0,1556962894,2009-04-19 01:15:02-07:00,NO_QUERY,smithereenz,@user what channel was it on last night. i seen the buildup then there was football on Setanta,Sunday,0.008493688888847828,0.9331985712051392,0.05830764397978783,Neutral,0.04981395509094
4,2062734593,2009-06-07 00:07:42-07:00,NO_QUERY,sharonhayes,"@user Did I say congrats? If not, a belated congrats",Sunday,0.008161287754774094,0.11987432837486267,0.8719643950462341,Positive,0.86380310729146
4,1980433425,2009-05-31 06:43:52-07:00,NO_QUERY,Jessieeeexox,haahah finishing porn for @user you belong with me out soon almost done,Sunday,0.012292283587157726,0.29338306188583374,0.6943246126174927,Positive,0.682032329030335
4,2070427464,2009-06-07 17:40:30-07:00,NO_QUERY,ZaleryGreen,your welcome,Sunday,0.0241057388484478,0.2190016806125641,0.7568925619125366,Positive,0.7327868230640888
4,1559939865,2009-04-19 12:26:15-07:00,NO_QUERY,smartnotbright,&quot;nutella on banana bread?! well that's just out right blasphemy!&quot; omg emily i love u,Sunday,0.013083605095744133,0.03857577592134476,0.948340654373169,Positive,0.9352570492774248
0,1558314852,2009-04-19 07:59:32-07:00,NO_QUERY,thelecky,is finishing the gin but has no other booze,Sunday,0.2212299108505249,0.7036032676696777,0.07516678422689438,Neutral,-0.14606312662363052
0,2065037755,2009-06-07 07:45:17-07:00,NO_QUERY,jasonstansel,@user ha that sucks about your car,Sunday,0.9248312711715698,0.06665648519992828,0.00851233396679163,Negative,-0.9163189372047782
4,1832769006,2009-05-17 21:27:30-07:00,NO_QUERY,CHARLENE_DG,"Ashers house playing with cheerio, on youtube, playing guitar. How typical",Sunday,0.4127117097377777,0.5124808549880981,0.07480748742818832,Neutral,-0.3379042223095894
0,1558789618,2009-04-19 09:24:27-07:00,NO_QUERY,laddie,"@user on a somewhat lucky (for me) note. I work about 5 blocks from the 905 location, and didn't know it. Still sad.",Sunday,0.6637549996376038,0.24163374304771423,0.09461123496294022,Negative,-0.5691437646746635
0,2265247499,2009-06-21 06:08:40-07:00,NO_QUERY,petteflet,@user I'm SO happy I saved it EVERYWHERE I could! Just wished it would have been in my inbox a little bit longer But I've got proof!,Sunday,0.005966247990727425,0.02233564853668213,0.9716981649398804,Positive,0.965731916949153
0,2174367258,2009-06-14 22:24:21-07:00,NO_QUERY,mscheurer,hasn't got anything to twitter about...,Sunday,0.4442875385284424,0.5218411087989807,0.0338713638484478,Neutral,-0.4104161746799946
4,1691051150,2009-05-03 16:59:02-07:00,NO_QUERY,bruxedo,"@user Hi, I'm OK thanks",Sunday,0.009300081990659237,0.21521122753620148,0.7754886150360107,Positive,0.7661885330453515
0,1557295300,2009-04-19 03:12:51-07:00,NO_QUERY,danieSCH,do my homework,Sunday,0.22114914655685425,0.7106527090072632,0.06819816678762436,Neutral,-0.1529509797692299
4,2064688293,2009-06-07 06:55:42-07:00,NO_QUERY,vicjamm,i'm gonna post up music when i'm done with exam so check out the blog.,Sunday,0.004103223793208599,0.7639288306236267,0.23196789622306824,Neutral,0.22786467242985964
4,2068988035,2009-06-07 15:03:44-07:00,NO_QUERY,LoveSunniDays,"@user Hi..First time to NCY, any suggestions where to stay, and what NOt to miss",Sunday,0.016286104917526245,0.7471939921379089,0.23651985824108124,Neutral,0.220233753323555
4,2063397553,2009-06-07 02:29:53-07:00,NO_QUERY,hypnophil,"@user morning, I'm jealous, you can have some of our rain as we have too much of it",Sunday,0.7767991423606873,0.1831691712141037,0.040031690150499344,Negative,-0.7367674522101879
4,1832659287,2009-05-17 21:12:56-07:00,NO_QUERY,linz4220,Just found @user here... If you are the real thing then that's pretty fun! I love Justin!,Sunday,0.0026834190357476473,0.01199141051620245,0.9853251576423645,Positive,0.9826417386066169
4,1753291321,2009-05-10 00:56:42-07:00,NO_QUERY,MummaBear,@user you can use my alotment,Sunday,0.03119327872991562,0.7658255696296692,0.20298117399215698,Neutral,0.17178789526224136
0,1686119021,2009-05-03 03:51:35-07:00,NO_QUERY,EmilyJOC,Feels like she's been in the car foreverrrr .. Having a bad day,Sunday,0.9186375737190247,0.07411409169435501,0.007248371373862028,Negative,-0.9113892023451626
4,1826038351,2009-05-17 07:32:48-07:00,NO_QUERY,matthiaswithu,?... by the way.. .?? Jason..,Sunday,0.016318999230861664,0.8523961901664734,0.13128481805324554,Neutral,0.11496581882238388
4,2068198421,2009-06-07 13:40:07-07:00,NO_QUERY,livia_ro,"lavei toda a loṳa do final de semana.e vou viajar com a maṃe i am happy,in spite the earache",Sunday,0.006273794919252396,0.06211693957448006,0.9316093325614929,Positive,0.9253355376422405
4,1827821655,2009-05-17 11:31:04-07:00,NO_QUERY,AmandaWadsley,@user would you be the best person in the world and explain what a drake concert is?? xx,Sunday,0.005634248722344637,0.06279842555522919,0.9315673112869263,Positive,0.9259330625645816
0,2263623399,2009-06-21 01:19:57-07:00,NO_QUERY,giannadimson,"@user I'm sick, too.",Sunday,0.9210342764854431,0.07149390876293182,0.0074717802926898,Negative,-0.9135624961927533
4,1830926221,2009-05-17 17:51:41-07:00,NO_QUERY,terreesuhh,My happiness is back! Even though i hate certain things... &lt;3,Sunday,0.01718788594007492,0.03556239604949951,0.9472497701644897,Positive,0.9300618842244148
4,1979285327,2009-05-31 02:23:40-07:00,NO_QUERY,kevchau,loves watching hk drama &quot;duke of mount deer 2000&quot;; sigh ... made my day!,Sunday,0.0026233047246932983,0.012689793482422829,0.9846869111061096,Positive,0.9820636063814163
0,1981592768,2009-05-31 09:28:57-07:00,NO_QUERY,LizinNY,@user Sums it up nicely. [http],Sunday,0.004472417291253805,0.08801765739917755,0.9075099229812622,Positive,0.9030375056900084
4,1833535997,2009-05-17 23:36:10-07:00,NO_QUERY,Ambeizzle,Feeling completely validated and having a purpose and completely wanted. GREAT WEEKEND!,Sunday,0.0049691214226186275,0.01124456524848938,0.9837862849235535,Positive,0.9788171635009348
4,1825029858,2009-05-17 04:01:47-07:00,NO_QUERY,iamtonywang,I'm a freshman on twitter.,Sunday,0.014779916033148766,0.9143198728561401,0.07090022414922714,Neutral,0.05612030811607838
4,1559611728,2009-04-19 11:35:43-07:00,NO_QUERY,karenpatacsil,is at game one of the lakers vs jazz!,Sunday,0.005017559044063091,0.7624976634979248,0.23248477280139923,Neutral,0.22746721375733614
0,1981143495,2009-05-31 08:30:58-07:00,NO_QUERY,madamerisette,My mom just asked me if I can skip training tomorrow because it's flooded near our village. I don't want to.,Sunday,0.8825990557670593,0.11055436730384827,0.006846596486866474,Negative,-0.8757524592801929
4,1986049452,2009-05-31 18:14:31-07:00,NO_QUERY,CelebAnonymous,@user I'm 100% anti-religious so no blessings necessary. I actually enjoyed tweeting with you...even if you are a religious nut,Sunday,0.07830744236707687,0.21888673305511475,0.7028058171272278,Positive,0.6244983747601509
4,1755508681,2009-05-10 09:19:12-07:00,NO_QUERY,AdmireMyAttire,Didn't fall asleep at the party last night and managed to have a blast!,Sunday,0.003908627200871706,0.023801160976290703,0.9722902178764343,Positive,0.9683815906755626
0,2069262260,2009-06-07 15:33:22-07:00,NO_QUERY,loveandbooze,How did i manage to find a set of 5 cars driving 100 mph. I like them! Too bad i have to stop for gas soon,Sunday,0.15748246014118195,0.26412931084632874,0.5783882141113281,Positive,0.4209057539701462
4,1984600029,2009-05-31 15:25:41-07:00,NO_QUERY,ChloeLyzun,Graduation dinner I love my grads!,Sunday,0.002842685906216502,0.007493230979889631,0.9896641373634338,Positive,0.9868214514572173
0,2265836804,2009-06-21 07:24:24-07:00,NO_QUERY,KidKJ_21,@user lol you not gone do it I'll just have to imagine it until I make my own trip there,Sunday,0.39960241317749023,0.5535513162612915,0.04684627056121826,Neutral,-0.352756142616272
4,2062766861,2009-06-07 00:13:48-07:00,NO_QUERY,Criminal_Damage,Just congratulated my dad with fathers day now gonna eat and later go to my grandma to eat cepelinai,Sunday,0.0038477524649351835,0.11356322467327118,0.8825890421867371,Positive,0.8787412897218019
0,1827554721,2009-05-17 10:57:36-07:00,NO_QUERY,sinceday1,"@user she's gona miss you, ladybug.",Sunday,0.21133124828338623,0.4607914984226227,0.3278771936893463,Neutral,0.11654594540596008
0,1981025228,2009-05-31 08:14:32-07:00,NO_QUERY,olympicpnw,Didn't get a ride on their boat [http],Sunday,0.6945667862892151,0.2952950596809387,0.010138199664652348,Negative,-0.6844285866245627
4,1754329686,2009-05-10 05:53:21-07:00,NO_QUERY,crazysims12,[http] Got they are awsome with a capital P. Aha off to lucys to eat some toast,Sunday,0.005272742360830307,0.033758774399757385,0.9609684944152832,Positive,0.9556957520544529
0,2063417425,2009-06-07 02:34:27-07:00,NO_QUERY,SarahIsaacs,I finally received a comment on my blog...it was spam,Sunday,0.497069776058197,0.4396810531616211,0.06324909627437592,Negative,-0.4338206797838211
0,2264509200,2009-06-21 04:05:46-07:00,NO_QUERY,Cassie115,This night is terrible;( I could not sleep because tooth of ached But Im hope that this day is cool,Sunday,0.9014179706573486,0.07582202553749084,0.02276001125574112,Negative,-0.8786579594016075
4,1759503575,2009-05-10 19:21:28-07:00,NO_QUERY,rpguy_ad,"Oh yes, and Row Row Fight The Power! or something!",Sunday,0.02012689970433712,0.31057456135749817,0.6692985892295837,Positive,0.6491716895252466
0,2066809086,2009-06-07 11:12:36-07:00,NO_QUERY,ThespianQ,"Off to drive my parents to some meeting point so they can go on their way to the Mayo Clinic... Good luck, dad",Sunday,0.00851382128894329,0.1669464409351349,0.8245397210121155,Positive,0.8160258997231722
4,1825239836,2009-05-17 04:56:28-07:00,NO_QUERY,velocit,i has internets again... woot!!! thanks @user and @user,Sunday,0.0015343641862273216,0.010935919359326363,0.9875297546386719,Positive,0.9859953904524446
4,1985507610,2009-05-31 17:14:14-07:00,NO_QUERY,NoeIsaac,Needs new music ideas,Sunday,0.08141016960144043,0.5800145864486694,0.3385753035545349,Neutral,0.2571651339530945
4,2069622468,2009-06-07 16:13:00-07:00,NO_QUERY,MandyStocker,Work sucked. I'm sneaking over to branhaven to meet up with Aaron. My parents think I'm running. I really like him.,Sunday,0.09042531996965408,0.14728029072284698,0.7622944116592407,Positive,0.6718690916895866
4,1979342482,2009-05-31 02:38:06-07:00,NO_QUERY,acidicice,"@user It's weird not seeing it everyday. We were surrounded by mountains, but it's not the same!",Sunday,0.5590674877166748,0.38816940784454346,0.052763085812330246,Negative,-0.5063044019043446
4,1985051000,2009-05-31 16:19:53-07:00,NO_QUERY,MaryAnnFritzieC,@user whoah! you have twitter?! coolio!,Sunday,0.003046469995751977,0.025239935144782066,0.9717136025428772,Positive,0.9686671325471252
0,1827921569,2009-05-17 11:43:26-07:00,NO_QUERY,JennyRay28,@user Its sad,Sunday,0.8704494833946228,0.11859273910522461,0.010957707650959492,Negative,-0.8594917757436633
4,1980187790,2009-05-31 05:59:13-07:00,NO_QUERY,MorganARay,is up really early just in time to catch up on some softball before church,Sunday,0.014011143706738949,0.4494580626487732,0.5365307331085205,Positive,0.5225195894017816
0,1826170856,2009-05-17 07:51:41-07:00,NO_QUERY,RunKasperRun,"Is tired, but happy. No hockey practice today",Sunday,0.027920251712203026,0.1974947303533554,0.7745850086212158,Positive,0.7466647569090128
